"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2019 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2019 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2019 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2019 USD thousand","Channel of Delivery Code","Channel of Delivery","Purpose Code","Sector (detailed)","Sub-sector","Development Cooperation Modality","Financial Instrument","Type of Finance","Project Title","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2019,"DAC member","United States","United States",302,1,"Agency for International Development",NA,"76_56065","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1436.038,1436.038,0,0,1436.038,1436.038,61000,"Private sector in provider country",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"BUILD INDONESIA TO TAKE CARE OF NATURE FOR SUSTAINABILITY 'BIJAK' PROJECT","Build Indonesia to Take Care of Nature for Sustainability 'BIJAK' Project",NA,1,"Significant",18234
2019,"DAC member","United States","United States",302,1,"Agency for International Development",NA,"76_56065","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1563.962,1563.962,0,0,1563.962,1563.962,61000,"Private sector in provider country",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"BUILD INDONESIA TO TAKE CARE OF NATURE FOR SUSTAINABILITY 'BIJAK' PROJECT","Build Indonesia to Take Care of Nature for Sustainability 'BIJAK' Project",NA,1,"Significant",18235
2019,"DAC member","United States","United States",302,1,"Agency for International Development",NA,"76_56316","Philippines",755,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,250,250,0,0,250,250,11001,"Central Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"FOREST AND NATURAL RESOURCE MANAGEMENT II PAPA WITH USDA/US FOREST SERVICE","The Forest and Natural Resource .Management II PAPA IAA w/USDA/USFS will provide specialized .forestry and natural resource management expertise to .support USAID, its implementing partners, and local partners .to advance USAID and partner country objectives.",NA,1,"Significant",18264
2019,"DAC member","United States","United States",302,1,"Agency for International Development",NA,"76_56811","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Significant","Principal",4906.064,4906.064,4906.064,4906.064,4906.064,4906.064,4906.064,4906.064,61000,"Private sector in provider country",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"RESTORING THE ENVIRONMENT THROUGH PROSPERITY, LIVELIHOODS AND CONSERVING ECOSYSTEMS (REPLACE) - VIETNAM GREEN ANNAMITES","The Green Annamittes activity assists Vietnams transition to climate-smart, low emission, and resilient development that protects people, landscapes, and biodiversity in Vietnams priority forested provinces throughincreasing application of low emissions land use, conserving the existing carbon sink, and stopping emission from small scale deforestation and degradation, and unsustainable agricultural practices; and increasing carbon sequestration from restoration of degraded landscapes. It also aims to strengthen biodiversity conservation, mitigating threats to the globally significant biodiversity in central Vietnam, and increasing resilience for vulnerable communities.",NA,1,"Significant",18281
2019,"DAC member","United States","United States",302,1,"Agency for International Development",NA,"76_56811","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Significant","Principal",3698.363,3698.363,3698.363,3698.363,3698.363,3698.363,3698.363,3698.363,61000,"Private sector in provider country",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"RESTORING THE ENVIRONMENT THROUGH PROSPERITY, LIVELIHOODS AND CONSERVING ECOSYSTEMS (REPLACE) - VIETNAM GREEN ANNAMITES","The Green Annamittes activity assists Vietnams transition to climate-smart, low emission, and resilient development that protects people, landscapes, and biodiversity in Vietnams priority forested provinces throughincreasing application of low emissions land use, conserving the existing carbon sink, and stopping emission from small scale deforestation and degradation, and unsustainable agricultural practices; and increasing carbon sequestration from restoration of degraded landscapes. It also aims to strengthen biodiversity conservation, mitigating threats to the globally significant biodiversity in central Vietnam, and increasing resilience for vulnerable communities.",NA,1,"Significant",18282
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank",2019000883,"LN3862-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,3586.46,3586.46,NA,NA,3586.46,3586.46,12000,"Recipient Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"TAMIL NADU URBAN FLAGSHIP INVESTMENT PROGRAM- TRANCHE 2","The program will develop priority water supply, sewerage, and drainage infrastructure in at least 10 cities in strategic industrial corridors in Tamil Nadu.",0,0.3482,"Significant",334
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank",2019000883,"LN3862-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",1251.45,1251.45,0,0,NA,NA,1251.45,1251.45,12000,"Recipient Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"TAMIL NADU URBAN FLAGSHIP INVESTMENT PROGRAM- TRANCHE 2","The program will develop priority water supply, sewerage, and drainage infrastructure in at least 10 cities in strategic industrial corridors in Tamil Nadu.",0,0.1215,"Significant",335
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank",2019000895,"LN6015-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",2700.054,2700.054,0,0,NA,NA,2700.054,2700.054,12000,"Recipient Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"KHYBER PAKHTUNKHWA CITIES IMPROVEMENT PROJECTS - PROJECT READINESS FINANCING","The Khyber Pakhtunkhwa Cities Improvement Projects (KPCIP) will improve the quality of life of the residents of at least four cities, including Abbottabad, Kohat, Mardan, and Peshawar, directly benefitting about 3.5 million of urban population. The KPCIP will help selected cities improve their access to quality urban services through two interlinked outputs: (i) enhanced municipal infrastructure and public urban spaces, and (ii) strengthened institutional capacities and efficiency of provincial, municipal and city governments and urban service companies. The project readiness financing (PRF) will finance the preparation and engineering design of the KPCIP and possible future pipeline of urban projects in KPK. The PRF will ensure high project readiness of the KPCIP, thereby facilitating the timely and cost-effective achievement of the project outcomes.",0,0.7143,"Significant",359
2019,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung",2019006852,"201929405","Philippines",755,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",203.73895,203.73895,0,0,0,0,203.73895,203.73895,22000,"Donor country-based NGO",43030,"IV.2. Other Multisector","Urban development and management","B01","Grant",110,"STRENGTHENING DISASTER-RESILIENCE AND PARTIZIPATION OF THE URBAN POOR IN METRO-CEBU, PHILIPPINES","Strengthening disaster-resilience and partizipation of the urban poor in Metro-Cebu, Philippines",NA,1,"Significant",8045
2019,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung",2019007198,"201933407","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,352.6251,352.6251,0,0,352.6251,352.6251,22000,"Donor country-based NGO",43030,"IV.2. Other Multisector","Urban development and management","B01","Grant",110,"ENCOURAGING UPWARD SOCIAL MOBILITY THROUGH SUSTAINABLE URBAN MOBILITY, SPATIAL PLANNING AND HOUSING PROVISION IN INDIA","Encouraging upward social mobility through sustainable urban mobility, spatial planning and housing provision in India",NA,1,"Significant",8070
2019,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung",2019143526,"201770437","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",4477.77902,4477.77902,0,0,0,0,4477.77902,4477.77902,12001,"Central Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Grant",110,"SUSTAINABLE URBAN INFRASTRUCTURE DEVELOPMENT (AM)","Sustainable urban infrastructure development (AM)",NA,1,"Not targeted",8392
2019,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau",2019143912,"215010699","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",30784.73077,30784.73077,0,0,0,0,30784.73077,30784.73077,12001,"Central Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"SUSTAINABLE URBAN INFRASTRUCTURE DEVELOPMENT (INV)","Sustainable Urban Infrastructure Development (Inv)",NA,1,"Not targeted",8398
2019,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau",2019145826,"215010681","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",137131.9825,137131.9825,0,0,0,0,137131.9825,137131.9825,12001,"Central Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"SUSTAINABLE URBAN INFRASTRUCTURE DEVELOPMENT (INV) COMPONENT II","Sustainable Urban Infrastructure Development (Inv) component II",NA,1,"Not targeted",8420
2019,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD",2019031966,"P158124.IBRD89590.crs1","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,116000,116000,NA,NA,116000,116000,12000,"Recipient Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"GREEN URBAN FINANCING AND INNOVATION","Green Urban Financing and Innovation",0,0.58,NA,18651
2019,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD",2019031966,"P158124.IBRD89590.crs1","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",70000,70000,0,0,NA,NA,70000,70000,12000,"Recipient Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"GREEN URBAN FINANCING AND INNOVATION","Green Urban Financing and Innovation",0,0.35,NA,18652
2019,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD",2019034373,"P161402.IBRD89980.crs1","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,31395,31395,NA,NA,31395,31395,12000,"Recipient Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"COMPETITIVE AND LIVABLE CITY OF KARACHI","Competitive and Livable City of Karachi",0,0.15,NA,18670
