"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2019 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2019 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2019 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2019 USD thousand","Channel of Delivery Code","Channel of Delivery","Purpose Code","Sector (detailed)","Sub-sector","Development Cooperation Modality","Financial Instrument","Type of Finance","Project Title","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2018,"DAC member","United Kingdom","United Kingdom",12,99,"Miscellaneous","2018004565","GB-GOV-3-PF-CHP-924003","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,4.30705615579565,4.20729665040708,0,0,4.30705615579565,4.20729665040708,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"SUPPORTING CHINA IN THE DESIGN OF GUIDELINES TO DELIVER A CLEANER, LOWER COST AND MORE RESILIENT POWER SYSTEM.","This project is designed to support the Chinese National Energy Agency to design a set of national and sub-national power sector reform guidelines. The project will look to match China's specific reform needs with the UK's energy and low carbon sector strengths to build expert-to-expert relationships to influence the modernisation of the Chinese energy system. Supporting a cleaner, lower cost and more resilient power system will accelerate China's energy transition to a sustainable low carbon economy, thereby helping to reduce global emissions. This will also generate opportunities for international business in the Energy and Low Carbon sector, bringing potential benefits to British companies in a sector where they are well placed to compete.",NA,1,"Not targeted",42518
2018,"DAC member","United Kingdom","United Kingdom",12,99,"Miscellaneous","2018004570","GB-GOV-3-PF-IND-924005","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,4.66853408029879,4.56040206764472,0,0,4.66853408029879,4.56040206764472,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"GREEN LEADERSHIP: DEVELOPING AN ALLIANCE FOR SCALING UP RENEWABLE ENERGY AND ENERGY EFFICIENCY ADOPTION BY BUSINESSES IN INDIA","To bring together industry-led coalitions and key stakeholders to strengthen corporate action on renewable energy and energy efficiency in India. It will focus on exchange of international best practice, knowledge and technologies including from the UK. This programme will generate opportunities for international business in the clean energy and low carbon sector, bringing potential benefits to British business in sectors where they are well placed to compete.",NA,1,"Not targeted",42519
2018,"DAC member","United Kingdom","United Kingdom",12,99,"Miscellaneous","2018004573","GB-GOV-3-PF-INJ-912001","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,192.988595438175,188.518617306908,0,0,192.988595438175,188.518617306908,TRUE,NA,23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Grant",110,"DEVELOPMENT OF THE RENEWABLE ENERGY AND REGULATORY REFORM PROGRAMME IN INDONESIA","The programme aims to support regulatory reform and development of the renewable energy sector in Indonesia. It will carry out targeted interventions to encourage sustainable development, increase prosperity, and reduce poverty by improving access to energy and the ease of doing business.",NA,1,"Significant",42520
2018,"DAC member","United Kingdom","United Kingdom",12,99,"Miscellaneous","2018004581","300418-102","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1159.93641456583,1133.07010987566,0,0,1159.93641456583,1133.07010987566,TRUE,NA,23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Equity and shares in collective investment vehicles",520,"UK-INDIA PARTNERSHIP ON NATIONAL INFRASTRUCTURE INVESTMENT FUND (NIIF) -  GREEN GROWTH ENERGY FUND","The NIIF sub-fund will use UK government finance to catalyse private sector investments from global/UK investors, through the City of London to infrastructure projects in India.  To help India address a key constraint to inclusive growth by boosting investment into infrastructure - which will lead to growth, job creation and poverty reduction in India. The fund will primarily invest in sectors like Renewable Energy, Clean Transportation, Water Treatment, and Waste Mnagement.  The success of this intervention will lead to follow on private investment that will have a transformational impact on India's economic development.",NA,1,"Not targeted",42522
2018,"DAC member","United Kingdom","United Kingdom",12,99,"Miscellaneous","2018004613","GB-GOV-3-PF-IND-912008","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,26.1811391223156,25.5747347953516,0,0,26.1811391223156,25.5747347953516,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"STRENGTHENING GREEN LEADERSHIP IN INDIA THROUGH ASSESSMENT OF OPPORTUNITIES FOR SCALING UP OF LOW CARBON APPROACHES.","The project will assess factors that constrain and enable corporate action on low carbon approaches in India. The project will recommend how Indian businesses can scale up low carbon approaches (particularly renewable energy and energy efficiency solutions). This will provide Indian companies with a roadmap for enhancing their strategic Green Leadership and their contribution to achieving India's climate change targets (Nationally Determined Contributions). Helping Indian businesses to create green jobs,  stabilise India's energy security, and reduce India's climate change impact through improving energy efficiency and expanding their use of renewable energy. Bringing benefits to British business in sectors where they are well placed to compete including, energy and low carbon; urban and smart cities; ease of doing business; financial services; and skills.",NA,1,"Not targeted",42553
2018,"DAC member","United States","United States",302,12,"Trade and Development Agency","2018009464","70_8711","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1073.15,1092.30742281191,0,0,1073.15,1092.30742281191,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","D02","Grant",110,"REVERSE TRADE MISSION - CLEAN ENERGY EXCHANGE PROGRAM, THROUGH KOEPPEN, ELLIOT & ASSOCIATES, LTD.","Clean Energy Exchange Program Phase IV Reverse Trade Mission",NA,1,"Not targeted",42933
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018013838A","76_48682","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,3325,3384.35650267866,0,0,3325,3384.35650267866,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"SOUTH ASIA REGIONAL INITIATIVE FOR ENERGY INTEGRATION (SARI/EI)","South Asian Regional Initiative for Energy Integration",NA,1,"Significant",43049
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018014392","76_49778","Pakistan",665,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,78000,79392.4232207326,0,0,78000,79392.4232207326,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"MANGLA DAM REHABILITATION PROJECT","Mangla Dam Rehabilitation Project",NA,1,"Significant",43158
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018020925","76_53797","Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,100,101.785157975298,0,0,100,101.785157975298,TRUE,NA,23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","B03","Grant",110,"ASIA CLEAN ENERGY FORUM","RDMA will channel clean energy funding to the Asian Development Bank to implement the Asia Clean Energy Forum (ACEF), in Manila, the Philippines. With annual support from RDMA since 2007, ACEF has become the premier clean energy event for the Asia region, drawing over 1,500 participants from 60 countries across Asia and globally in 2015. ACEF provides a unique week-long venue for government officials, the private sector, technical experts, and civil society organizations to share the most innovative and important developments in clean energy in Asia and worldwide, and provides knowledge-sharing that directly complements and supports a range of USAID clean energy programs in the region. This activity supports countries' UNFCCC commitments to develop long-term national and subnational low emissions development strategies.",NA,1,"Not targeted",43358
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018021023","76_53964","Pakistan",665,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1000,1017.85157975298,0,0,1000,1017.85157975298,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"DEPARTMENT OF ENERGY (DOE) 632(B) TRANSFER","The activities will assist the GOP on integrated energy planning, energy efficiency, natural gas losses, and renewable energy. Some funding will also provide support to help implement the Montreal Protocol Amendment, to include capacity-building at the Ministry of Climate Change and support to the National Energy Conservation Center to develop efficiency standards for air conditioners.New activities will include: 1) distributed renewable energy deployment support and off-grid electrification improvement programs; 2) technical assistance on capacity building and utility best practices, energy efficiency and conservation, grid resilience improvements, and technology deployment for islanding networks, distributed generation, and net-metering; 3) technical assistance to help Pakistan phase out hyrdrofluorocarbons under the Montreal Protocol Amendment; 4) drafting building codes and developing appliance labeling standards; and 5) planning a series of webinars on energy efficiency.",NA,1,"Not targeted",43377
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018022034B","76_55365","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,2500,2544.62894938245,0,0,2500,2544.62894938245,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"VIETNAM LOW EMISSION ENERGY PROGRAM (V-LEEP)","The purpose of V-LEEP is to strengthen the foundation for low emission energy systems in Vietnam. The project has three components as follows:?Developing a Low Emission Strategy for the energy sector. Specifically, the activities will enhance GVN capacity to analyze and develop clean energy strategies, and evaluate emission mitigation options for decision making;?Enhancing capacity and improving the enabling environment for renewable energy development. Specifically, the activities will enhance capacity of government institutions to improve enabling environment for renewable energy development; enhance capacity of RE developers and private sector in large-scale RE development; and increase adoption of RE in industry. ?Increasing energy efficiency adoption and compliance. Specifically, the activities will enhance government capacity to strengthen energy efficiency policy implementation; and enhance energy efficiency investments in energy-intensive industry sectors.",NA,1,"Significant",43428
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018022383A","76_55754","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,350,356.248052913544,0,0,350,356.248052913544,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"ENVIRONMENTAL HEALTH AND SAFETY+ CENTER","USAID will invest $500,000 in the Environmental Health and Safety+ Center program, the goal of which is to advance low-carbon sustainable manufacturing practices in India's industrial sector while improving health and safety conditions inside factories and community conditions related to air, water, and carbon emissions. The program will establish an Indian owned and operated, financially and operationally viable EHS+ Center. The overall EHS+ Center activity builds professional capacity in a range of manufacturing practices, including environmental, health and safety, and energy and carbon management. This program will include additional intensive energy efficiency workshops that will target the most energy intensive industrial processes in some of India's most energy intensive industrial sectors - ensuring carbon emissions reductions. (IM # 100351, $500,000 direct GCC-CE).",NA,1,"Not targeted",43450
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018022496A","76_55835","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1475,1501.33108013565,0,0,1475,1501.33108013565,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"GREENING THE GRID (GTG) - RENEWABLE INTEGRATION AND SUSTAINABLE ENERGY (RISE) INITIATIVE","Greening the Grid (GTG) - Renewable Integration and Sustainable Energy (RISE) Initiative",NA,1,"Significant",43467
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018023903A","76_57475","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,384,390.855006625145,0,0,384,390.855006625145,TRUE,NA,23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"ENERGY UTILITY PARTNERSHIP PROGRAM (EUPP)","The Energy Utility Partnership Program's principal activity is the establishment of one-on-one executive partnerships between developing country electric utilities, gas utilities, transmission and other energy sector operators & policy makers and their U.S. counterparts.",NA,1,"Not targeted",43492
